,Time,User,Tweet
777,2022-03-09 23:09:37+00:00,DzWbj,RT @aozorablog_am: ヨックモック YOKUMOKU プティ サンク デリス 28個入り https://t.co/NAtP4NjI6D @amazonより ＃ヨックモック
778,2022-03-09 23:09:35+00:00,DzWbj,RT @aozorablog_am: 銀座ストレートジュース10本入り https://t.co/RjBenjNGYI @amazonより ＃銀座千疋屋
779,2022-03-09 23:09:32+00:00,DzWbj,RT @aozorablog_am: ホワイトデー お返し お菓子 チョコ 贅沢ナッツショコラータ4種×3袋(12袋)詰め合わせ ギフト チョコレート プレゼント 小分け アーモンドココア ピーカンナッツキャラメル カシューナッツ 苺 くるみ ホワイトチョコ 岩塩 スイーツ h…
780,2022-03-09 23:09:30+00:00,stry8993,"@amazon what the hell, no packing material on $70 worth of collectible hard cover books... https://t.co/VoOX5BMgIO"
781,2022-03-09 23:09:29+00:00,DzWbj,RT @aozorablog_2016: 【電子版だけの特典カットつき！】桃月なしこ１ｓｔ写真集　未完 https://t.co/NeDUWHWTI9 @amazonより ＃桃月なしこ
782,2022-03-09 23:09:27+00:00,DzWbj,RT @aozorablog_2016: 【電子版だけの特典カットつき！】街山みほ写真集『Ｅｄｅｎ』 https://t.co/fW8jVAqkNn @amazonより ＃街山みほ写真集
783,2022-03-09 23:09:27+00:00,jgummen,@PamKeithFL @amazon @JeffBezos  is richer than ukraines gdp he should do way more than to let normal workin class ppl donate fod to the war he should atleast donate a considerable amount himself
784,2022-03-09 23:09:25+00:00,DzWbj,RT @aozorablog_2016: 青野くんに触りたいから死にたい（７） (アフタヌーンコミックス) https://t.co/SNq4QEV08M @amazonより ＃青野くんに触りたいから死にたい
785,2022-03-09 23:09:22+00:00,DzWbj,RT @aozorablog_2016: 怪獣自衛隊 7 (BUNCH COMICS) https://t.co/EfN7SUC0nt @amazonより ＃怪獣自衛隊
786,2022-03-09 23:09:19+00:00,DzWbj,RT @aozorablog_2016: 吸血鬼すぐ死ぬ　２０ (少年チャンピオン・コミックス) https://t.co/F34mU5Wf1J @amazonより ＃吸血鬼すぐ死ぬ
787,2022-03-09 23:09:17+00:00,DzWbj,RT @aozorablog_2016: その着せ替え人形は恋をする 9巻 (デジタル版ヤングガンガンコミックス) https://t.co/XJysW5s0Fc @amazonより ＃その着せ替え人形は恋をする
788,2022-03-09 23:09:14+00:00,DzWbj,RT @aozorablog_2016: ゆるキャン△　１３巻 (まんがタイムKRコミックス) https://t.co/vCqX9i5O1A @amazonより ＃ゆるキャン
789,2022-03-09 23:09:12+00:00,DzWbj,RT @aozorablog_2016: 近藤みやび/Fabulous [DVD] https://t.co/g72yezvX4y @amazonより ＃近藤みやび
790,2022-03-09 23:09:11+00:00,Cryptom06051988,"RT @thesaitamawolf: Waiting for the day I can go on @amazon to buy a SaitaSafe 🐺📟

Think about walking into a @BestBuy &amp; seeing them on a s…"
791,2022-03-09 23:09:10+00:00,DzWbj,RT @aozorablog_2016: 松下玲緒菜2nd写真集(仮) https://t.co/2wZ9ezhq5z @amazonより ＃松下玲緒菜
792,2022-03-09 23:09:07+00:00,DzWbj,RT @aozorablog_2016: キングダム 1~最新巻 (ヤングジャンプコミックス) https://t.co/5kOfBBtQ53 @amazonより ＃キングダム
793,2022-03-09 23:09:05+00:00,DzWbj,RT @aozorablog_2016: ジャニーズJr.カレンダーBLUE 2022.4-2023.3 ([カレンダー]) https://t.co/Ej5xkaesOD @amazonより ＃ジャニーズJr
794,2022-03-09 23:09:02+00:00,DzWbj,RT @aozorablog_2016: 【メーカー特典あり】鈴原りこvs仮想エロス(サイン入りチェキ)(数量限定)(エアーコントロール) [DVD] https://t.co/XZA3OMsBuE @amazonより ＃鈴原りこ
795,2022-03-09 23:09:00+00:00,foggybottomgal,RT @PamKeithFL: I think it would be awesome for @Amazon to allow people to buy donations of supplies on their accounts and for Bezos to arr…
796,2022-03-09 23:08:59+00:00,DzWbj,RT @aozorablog_2016: ニーハイコレクション ~新章~ 高梨あい [Blu-ray] https://t.co/keu7g9xwzl @amazonより ＃高梨あい
797,2022-03-09 23:08:57+00:00,DzWbj,RT @aozorablog_2016: 熊切あさ美 麗しきひと [DVD] https://t.co/CMG4x3mTYf @amazonより ＃熊切あさ美
798,2022-03-09 23:08:54+00:00,DzWbj,RT @aozorablog_2016: 星川沙羅 お姉さんと初体験 [DVD] https://t.co/mUUHLSta3L @amazonより ＃星川沙羅
799,2022-03-09 23:08:52+00:00,DzWbj,RT @aozorablog_2016: 【https://t.co/PJ8Jv29mQI限定】鬼頭明里2ndLIVE「MIRRORS」Blu-ray(L判ブロマイド3枚セット付)(メーカー特典:シリアルナンバー入り応募券付) https://t.co/hpN2pzmtgv @…
800,2022-03-09 23:08:49+00:00,DzWbj,RT @aozorablog_2016: ホット・ロックス(初回生産限定盤)(2SHM-CD)(紙ジャケット仕様) https://t.co/JRHXTmuMQr @amazonより ＃ザ・ローリング・ストーンズ
801,2022-03-09 23:08:46+00:00,DzWbj,"RT @aozorablog_2016: 【https://t.co/PJ8Jv29mQI限定】""FIRST"" One Man Show -We All Gifted.-(DVD)(トートバッグ付き) https://t.co/hRTa9zidH2 @amazonより ＃BEF…"
802,2022-03-09 23:08:40+00:00,Poetree_writer,"@PamKeithFL @amazon Better yet, billionaire bezos could just use a few million of his own money to help Ukraine &amp; send plenty of care products to help refugees."
803,2022-03-09 23:08:36+00:00,DzWbj,RT @aozorablog_am: 博多風美庵 苺きらら15個入 https://t.co/nBmEPs63QQ @amazonより ＃博多風美庵　＃苺きらら
804,2022-03-09 23:08:34+00:00,Mykel66998274,"RT @thesaitamawolf: Waiting for the day I can go on @amazon to buy a SaitaSafe 🐺📟

Think about walking into a @BestBuy &amp; seeing them on a s…"
805,2022-03-09 23:08:33+00:00,DzWbj,"RT @aozorablog_am: 【 パリトロ PARIS TORO 4個入り 】ルワンジュ東京 スイーツギフト 洋菓子 プレゼント 人気 チーズケーキ 高級 チーズフロマージュ フォンダンフロマージュ おしゃれ (パリトロ, 通常) https://t.co/Fh5ZEn…"
806,2022-03-09 23:08:31+00:00,DzWbj,RT @aozorablog_am: 【札幌シーフーズ】【ボタンエビ刺身　大サイズ　500ｇ　】専務のボタンエビ　エビ　お取り寄せグルメ　海鮮　食べ物　食品　グルメ　誕生日　ギフト　贈り物　プレゼント　 https://t.co/9lJjz9XFJ5 @amazonより ＃札幌…
807,2022-03-09 23:08:26+00:00,PicolinaZoo,@PamKeithFL @amazon It would be great for Bezos to take just the earnings he's made in Russia to fund Ukraine humanitarian aid. Or to take the billions he earned from the pandemic. He'd still be... a gazillionaire.
808,2022-03-09 23:08:24+00:00,DzWbj,RT @aozorablog_am: 【手提げ袋同封セット】資生堂パーラーショコラヴィオン12個入 2個セット https://t.co/nsml9A8c7H @amazonより ＃資生堂パーラー
809,2022-03-09 23:08:22+00:00,DzWbj,RT @aozorablog_am: グルメ ギフト 人気ランキング おとりよせグルメ 贈り物 プレゼント 蕎麦特選セット 鴨せいろ えび天 二八蕎麦 そば 4人前 「 世田谷 蕎麦 石はら 」 ✕ 美食うまいもん市場 https://t.co/9rOJrqGHMQ @amaz…
810,2022-03-09 23:08:19+00:00,DzWbj,RT @aozorablog_am: ギフト ゼリー パティスリー銀座千疋屋 銀座まるごとみかんぜりぃ https://t.co/dHLAFWiTWa @amazonより ＃銀座千疋屋
811,2022-03-09 23:08:16+00:00,DzWbj,RT @aozorablog_am: 【 母の日 】うに 粒ウニ 塩ウニ 一夜漬 濃厚 ひとねむりうに 利尻島産 キタムラサキウニ 60g｜北海道 無添加 おにぎり 海鮮 プレゼント お取り寄せグルメ 瓶詰め ギフト ウニ おつまみ おかず ご飯のお供 贈り物 高級 冷凍 珍味…
812,2022-03-09 23:08:16+00:00,PhilosopherJEB,@amazon Kindle all the way
813,2022-03-09 23:08:12+00:00,DzWbj,RT @aozorablog_am: うなぎのたなか 国産うなぎ 老舗 ギフトランキング入り 関東風 うなぎ ギフト グルメギフト 国産鰻(うなぎ) カット蒲焼 3枚セット https://t.co/ZNGe23Eekf @amazonより ＃うなぎのたなか　＃国産鰻
814,2022-03-09 23:08:08+00:00,DzWbj,RT @aozorablog_am: 海鮮 ギフト 贈答用 人気 ランキング プレゼント 海鮮 福袋 魚 まぐろ 大トロ ウニ イクラ 海鮮三色丼 厳選3点セット マグロ 本鮪 ちらし寿司 手巻き寿司 (通常商品) https://t.co/tGxyGHM44u @amazon…
815,2022-03-09 23:08:06+00:00,DzWbj,RT @aozorablog_am: 北海大和 贅鮮 北海道十勝牛しぐれ詰合せ×4個 https://t.co/0WZQde7UYX @amazonより #北海大和 #十勝牛
816,2022-03-09 23:08:05+00:00,lindellgirl,@PamKeithFL @amazon @JeffBezos let people buy stuff to help #Ukraine &amp; ship it there deliver it for humanitarian relief. @elonmusk sent #Starlink Satellite 🛰
817,2022-03-09 23:08:03+00:00,DzWbj,RT @aozorablog_am: チャーシュー 【会員制焼肉店「 とらいち 」の 焼き豚 】 お取り寄せグルメ お取り寄せ 肉ギフト 豚肉 ブロック ／たれ (400g×2) https://t.co/PiJFHLQIAi @amazonより #とらいち #チャーシュー
818,2022-03-09 23:08:01+00:00,BaileyGeePoetry,"@CorriganBooks The Many Personalities of Me and LINEAR cost less than a cup of coffee. Check out some poetry today 

https://t.co/q0jHsCVmvQ

https://t.co/N3WpbJATvo via @amazon https://t.co/kypk1olzgS https://t.co/PDmEzzdcAu"
819,2022-03-09 23:07:55+00:00,MravikPal,RT @lindsayromantic: Dark Maiden by Lindsay Townsend https://t.co/yPudSXOG9D via @amazon https://t.co/Ggw7Mf6lt2
820,2022-03-09 23:07:41+00:00,gameshop99,"40% off, still the cheapest way to get this set. #dungeonsanddragons Rules Expansion Gift Set: Tasha's Cauldron of Everything, Xanathar's Guide to Everything, Monsters of the Multiverse, DM Screen #ttrpgs #DnD5e #DnD https://t.co/MqkdGNXzxo via @amazon"
821,2022-03-09 23:07:39+00:00,Tasha54285163,RT @PamKeithFL: I think it would be awesome for @Amazon to allow people to buy donations of supplies on their accounts and for Bezos to arr…
822,2022-03-09 23:07:28+00:00,lauriestephens,RT @KeithLeBlanc63: The Polish Government said they are running low on cots could @Amazon @JeffBezos source these and contact the Polish Go…
823,2022-03-09 23:07:28+00:00,stealth1877,RT @PamKeithFL: I think it would be awesome for @Amazon to allow people to buy donations of supplies on their accounts and for Bezos to arr…
824,2022-03-09 23:07:21+00:00,Ratravarman,RT @PamKeithFL: I think it would be awesome for @Amazon to allow people to buy donations of supplies on their accounts and for Bezos to arr…
825,2022-03-09 23:07:18+00:00,i_Am_Chillyn,Yo @Amazon y’all sell gas on here? These prices out here are wild !
826,2022-03-09 23:07:08+00:00,erhanoru2,"@netflix @RealEmpireToken @amazon @Walmart @eBayWith Empire Token, there is no need to visit a bank, withdraw money, or even input credit card information before completing payment at checkout.
 Learn how to Use Empire Token to Buy Products on Amazon, Walmart, Ebay &amp; other eCommerce Gian"
827,2022-03-09 23:07:07+00:00,lmorgan618,RT @KeithLeBlanc63: The Polish Government said they are running low on cots could @Amazon @JeffBezos source these and contact the Polish Go…
828,2022-03-09 23:07:05+00:00,paul_cude,RT @lindsayromantic: Dark Maiden by Lindsay Townsend https://t.co/yPudSXOG9D via @amazon https://t.co/Ggw7Mf6lt2
829,2022-03-09 23:06:58+00:00,IZwr80g,ノンフライヤー 4.5L大容量 電気フライヤー ノンオイル 揚げ物 惣菜 1~5人 エアーフライヤー LEDディスプレイ タッチパネル タイマー 温度調整 日本語説明書 日本語レシピ付き PSE認証済 黒色 https://t.co/uDr2gG868i @amazonより
830,2022-03-09 23:06:53+00:00,GH_Vedamurthy,@AmazonHelp @amazonnews @amazonIN @AmazonUK @amazon @AmazonHelp who and all asked for the document I given all the call recording photos and videos but no use they not giving solution and just now I called and asked for the update they are saying we won't do the refund and replacement
831,2022-03-09 23:06:46+00:00,KarenTKD2,RT @PamKeithFL: I think it would be awesome for @Amazon to allow people to buy donations of supplies on their accounts and for Bezos to arr…
832,2022-03-09 23:06:26+00:00,GuptillAnne,RT @PamKeithFL: I think it would be awesome for @Amazon to allow people to buy donations of supplies on their accounts and for Bezos to arr…
833,2022-03-09 23:06:25+00:00,erhanoru2,"@NetflixFilm @RealEmpireToken @amazon @Walmart @eBay With Empire Token, there is no need to visit a bank, withdraw money, or even input credit card information before completing payment at checkout.
 Learn how to Use Empire Token to Buy Products on Amazon, Walmart, Ebay &amp; other eCommerce Gian"
834,2022-03-09 23:06:24+00:00,skcamper1,RT @PamKeithFL: I think it would be awesome for @Amazon to allow people to buy donations of supplies on their accounts and for Bezos to arr…
835,2022-03-09 23:06:24+00:00,515angel,@PamKeithFL @amazon I'd been thinking Amazon  should   Donate  a plane  full  of products they donate  themselves.
836,2022-03-09 23:06:22+00:00,HeinslerJanet,"RT @LJohnson1012: I think that big companies like @Amazon, @DoorDash etc. should be upping what they pay delivery drivers a little more $ t…"
837,2022-03-09 23:06:10+00:00,ShieldVoC,RT @Quisemo98: Hey I’ve been trying to be respectful and not tweet at you in a disrespectful tone but it’s beyond ridiculous at this point…
838,2022-03-09 23:06:06+00:00,cristinacoach,Mujer de Negocios Libro 20: Mentalidad creatividad y relajacion con mandalas ... https://t.co/Ea7i2jkCmd a través de @amazon
839,2022-03-09 23:06:03+00:00,TheRevolutionk,Consumer report received from accurate background “aka” No you can’t work for us. @JeffBezos @amazon @amazonhr Do you really believe in second chance opportunities. I doubt it https://t.co/niecJG55OO
840,2022-03-09 23:05:59+00:00,gadgetboy,RT @PamKeithFL: I think it would be awesome for @Amazon to allow people to buy donations of supplies on their accounts and for Bezos to arr…
841,2022-03-09 23:05:56+00:00,CSCarrigan,RT @PamKeithFL: I think it would be awesome for @Amazon to allow people to buy donations of supplies on their accounts and for Bezos to arr…
842,2022-03-09 23:05:55+00:00,2m_co,RT @aozorablog_am: うにバター カルディ 食品 通販 95g 調味料 雲丹 うに お取り寄せ グルメ 高級 ギフト 贈答用 バター ウニバター KALDI カルディ kaldi ウニ 雲丹 プレゼント https://t.co/Ccnx4TZTdn @amaz…
843,2022-03-09 23:05:53+00:00,2m_co,RT @aozorablog_am: [IBERICO-YA] イベリコ豚 最高ランク 生ハム ギフト おつまみセット スペイン産 特注化粧箱入り 証明書付き おつまみ サラミ ハム 贈り物 ※ 6種×20g https://t.co/I3bv73IdJY @amazonより…
844,2022-03-09 23:05:50+00:00,2m_co,RT @aozorablog_am: 高級 和菓子 ギフト 「 花園 (大) 42個入り」 和菓子 詰め合わせ 人気 お取り寄せ お菓子 和菓子 京菓子 京都 グルメ 半 生菓子 四季の和菓子 sweets 人気ランキング スイーツ 限定  https://t.co/NfYFi…
845,2022-03-09 23:05:47+00:00,2m_co,RT @aozorablog_am: 宮内ハム サラミ 185g×2袋 プレミアム 高級 贅沢 おつまみ 山形 お取り寄せ グルメ https://t.co/xDcYkgwvQc @amazonより ＃宮内ハム 　＃サラミ
846,2022-03-09 23:05:45+00:00,2m_co,RT @aozorablog_am: 内祝い お返し 【 牛松 本店 】 松阪牛 特選 ハンバーグ 160g × 5個 【 高級 桐箱入 】 お祝い お祝い返し お礼 https://t.co/uF2i5C9LZ3 @amazonより ＃牛松
847,2022-03-09 23:05:45+00:00,erhanoru2,"@VancityReynolds @TheEllenShow @RealEmpireToken @amazon @Walmart @eBayWith Empire Token, there is no need to visit a bank, withdraw money, or even input credit card information before completing payment at checkout.
 Learn how to Use Empire Token to Buy Products on Amazon, Walmart, Ebay &amp; other eCommerce Gian"
848,2022-03-09 23:05:42+00:00,2m_co,RT @aozorablog_am: ホワイトデーギフトＢ　果物　詰め合わせ　春ギフト　御祝　内祝　ホワイトデー　御誕生日　季節の贈り物　RC https://t.co/Je4fvW2m5E @amazonより ＃フルーツギフト
849,2022-03-09 23:05:40+00:00,2m_co,RT @aozorablog_am: 贈り物 ギフト 皮も丸ごとフルーツゼリーとドライフルーツギフト　希少糖入フルーツスイーツ5個入 (通常版) https://t.co/EZlIUpM9mx @amazonより ＃フルーツゼリー
850,2022-03-09 23:05:37+00:00,2m_co,RT @aozorablog_am: ヨックモック YOKUMOKU プティ サンク デリス 28個入り https://t.co/NAtP4NjI6D @amazonより ＃ヨックモック
851,2022-03-09 23:05:35+00:00,2m_co,RT @aozorablog_am: 銀座ストレートジュース10本入り https://t.co/RjBenjNGYI @amazonより ＃銀座千疋屋
852,2022-03-09 23:05:32+00:00,2m_co,RT @aozorablog_am: ホワイトデー お返し お菓子 チョコ 贅沢ナッツショコラータ4種×3袋(12袋)詰め合わせ ギフト チョコレート プレゼント 小分け アーモンドココア ピーカンナッツキャラメル カシューナッツ 苺 くるみ ホワイトチョコ 岩塩 スイーツ h…
853,2022-03-09 23:05:28+00:00,2m_co,RT @aozorablog_2016: 【電子版だけの特典カットつき！】桃月なしこ１ｓｔ写真集　未完 https://t.co/NeDUWHWTI9 @amazonより ＃桃月なしこ
854,2022-03-09 23:05:27+00:00,JaazielSotolon1,"RT @thesaitamawolf: Waiting for the day I can go on @amazon to buy a SaitaSafe 🐺📟

Think about walking into a @BestBuy &amp; seeing them on a s…"
855,2022-03-09 23:05:26+00:00,2m_co,RT @aozorablog_2016: 【電子版だけの特典カットつき！】街山みほ写真集『Ｅｄｅｎ』 https://t.co/fW8jVAqkNn @amazonより ＃街山みほ写真集
856,2022-03-09 23:05:25+00:00,mamavalveeta03,RT @PamKeithFL: I think it would be awesome for @Amazon to allow people to buy donations of supplies on their accounts and for Bezos to arr…
857,2022-03-09 23:05:23+00:00,NeysSammantha,@alt_when @ShieldVoC @amazon @AmazonHelp It's always been that color.
858,2022-03-09 23:05:23+00:00,2m_co,RT @aozorablog_2016: 青野くんに触りたいから死にたい（７） (アフタヌーンコミックス) https://t.co/SNq4QEV08M @amazonより ＃青野くんに触りたいから死にたい
859,2022-03-09 23:05:21+00:00,lindellgirl,RT @PamKeithFL: I think it would be awesome for @Amazon to allow people to buy donations of supplies on their accounts and for Bezos to arr…
860,2022-03-09 23:05:20+00:00,2m_co,RT @aozorablog_2016: 怪獣自衛隊 7 (BUNCH COMICS) https://t.co/EfN7SUC0nt @amazonより ＃怪獣自衛隊
861,2022-03-09 23:05:17+00:00,2m_co,RT @aozorablog_2016: 吸血鬼すぐ死ぬ　２０ (少年チャンピオン・コミックス) https://t.co/F34mU5Wf1J @amazonより ＃吸血鬼すぐ死ぬ
862,2022-03-09 23:05:14+00:00,2m_co,RT @aozorablog_2016: その着せ替え人形は恋をする 9巻 (デジタル版ヤングガンガンコミックス) https://t.co/XJysW5s0Fc @amazonより ＃その着せ替え人形は恋をする
863,2022-03-09 23:05:11+00:00,jaclynbelczyk,@DOJCivil asked to investigate @amazon for lying to Congress https://t.co/tIsePYPcJW #Amazon
864,2022-03-09 23:05:11+00:00,2m_co,RT @aozorablog_2016: ゆるキャン△　１３巻 (まんがタイムKRコミックス) https://t.co/vCqX9i5O1A @amazonより ＃ゆるキャン
865,2022-03-09 23:05:07+00:00,2m_co,RT @aozorablog_2016: 近藤みやび/Fabulous [DVD] https://t.co/g72yezvX4y @amazonより ＃近藤みやび
866,2022-03-09 23:05:05+00:00,2m_co,RT @aozorablog_2016: 松下玲緒菜2nd写真集(仮) https://t.co/2wZ9ezhq5z @amazonより ＃松下玲緒菜
867,2022-03-09 23:05:02+00:00,2m_co,RT @aozorablog_2016: キングダム 1~最新巻 (ヤングジャンプコミックス) https://t.co/5kOfBBtQ53 @amazonより ＃キングダム
868,2022-03-09 23:05:00+00:00,shadowconn,The Book Marketing Bible: 39 Proven Ways to Build Your Author Platform and Promote Your Books On a Budget #sponsored @amazon #wrtiing #advertising #bookpromo https://t.co/n8uogknuVR
869,2022-03-09 23:05:00+00:00,buffaloon,@PamKeithFL @amazon Do you really think @JeffBezos will give anything  to anybody ??
870,2022-03-09 23:05:00+00:00,2m_co,RT @aozorablog_2016: ジャニーズJr.カレンダーBLUE 2022.4-2023.3 ([カレンダー]) https://t.co/Ej5xkaesOD @amazonより ＃ジャニーズJr
871,2022-03-09 23:05:00+00:00,maroculus,RT @PamKeithFL: I think it would be awesome for @Amazon to allow people to buy donations of supplies on their accounts and for Bezos to arr…
872,2022-03-09 23:04:57+00:00,2m_co,RT @aozorablog_2016: 【メーカー特典あり】鈴原りこvs仮想エロス(サイン入りチェキ)(数量限定)(エアーコントロール) [DVD] https://t.co/XZA3OMsBuE @amazonより ＃鈴原りこ
873,2022-03-09 23:04:54+00:00,2m_co,RT @aozorablog_2016: ニーハイコレクション ~新章~ 高梨あい [Blu-ray] https://t.co/keu7g9xwzl @amazonより ＃高梨あい
874,2022-03-09 23:04:52+00:00,neruneru369,"🌈Sexy Zone～結成9年目の葛藤～🌈

アイドルの世界の裏側とは？
長期密着取材😍🎉

見終わったあとの幸福感♥
本当に感動する😖💕

Amazonプライムで❣️なんと無料です🤩 
👉https://t.co/GUst3c1phh @amazonより 

#SexZone #中島健人 #菊池風磨 #佐藤勝利 #松島聡 #マリウス葉 2022/03/10  8:04:39"
875,2022-03-09 23:04:52+00:00,2m_co,RT @aozorablog_2016: 熊切あさ美 麗しきひと [DVD] https://t.co/CMG4x3mTYf @amazonより ＃熊切あさ美
876,2022-03-09 23:04:49+00:00,2m_co,RT @aozorablog_2016: 星川沙羅 お姉さんと初体験 [DVD] https://t.co/mUUHLSta3L @amazonより ＃星川沙羅
877,2022-03-09 23:04:47+00:00,techysaavy,"RT @Laura_Rest23: Please help #clearthelist @amazon!  I am a 2nd grade teacher in the Bronx, NY for a title 1 school. There are so many nee…"
878,2022-03-09 23:04:46+00:00,2m_co,RT @aozorablog_2016: 【https://t.co/PJ8Jv29mQI限定】鬼頭明里2ndLIVE「MIRRORS」Blu-ray(L判ブロマイド3枚セット付)(メーカー特典:シリアルナンバー入り応募券付) https://t.co/hpN2pzmtgv @…
879,2022-03-09 23:04:44+00:00,13wCm,イイハナ・ドットコム の [イイハナ・ドットコム] お悔み お供え 花束 花穂のか 桜色重ね を Amazon でチェック！ https://t.co/aYc0eYamSP @amazonより
880,2022-03-09 23:04:44+00:00,2m_co,RT @aozorablog_2016: ホット・ロックス(初回生産限定盤)(2SHM-CD)(紙ジャケット仕様) https://t.co/JRHXTmuMQr @amazonより ＃ザ・ローリング・ストーンズ
881,2022-03-09 23:04:42+00:00,2m_co,"RT @aozorablog_2016: 【https://t.co/PJ8Jv29mQI限定】""FIRST"" One Man Show -We All Gifted.-(DVD)(トートバッグ付き) https://t.co/hRTa9zidH2 @amazonより ＃BEF…"
882,2022-03-09 23:04:33+00:00,2m_co,RT @aozorablog_am: 博多風美庵 苺きらら15個入 https://t.co/nBmEPs63QQ @amazonより ＃博多風美庵　＃苺きらら
883,2022-03-09 23:04:30+00:00,2m_co,"RT @aozorablog_am: 【 パリトロ PARIS TORO 4個入り 】ルワンジュ東京 スイーツギフト 洋菓子 プレゼント 人気 チーズケーキ 高級 チーズフロマージュ フォンダンフロマージュ おしゃれ (パリトロ, 通常) https://t.co/Fh5ZEn…"
884,2022-03-09 23:04:29+00:00,erhanoru2,"@elonmusk @RealEmpireToken @amazon @Walmart @eBay
With Empire Token, there is no need to visit a bank, withdraw money, or even input credit card information before completing payment at checkout.
 Learn how to Use Empire Token to Buy Products on Amazon, Walmart, Ebay &amp; other eCommerce Gian"
885,2022-03-09 23:04:28+00:00,IZwr80g,レッドブル・エナジードリンク アルミニウムボトル 330ml×24本 https://t.co/VPN8yEEbol @amazonより
886,2022-03-09 23:04:26+00:00,2m_co,RT @aozorablog_am: 【札幌シーフーズ】【ボタンエビ刺身　大サイズ　500ｇ　】専務のボタンエビ　エビ　お取り寄せグルメ　海鮮　食べ物　食品　グルメ　誕生日　ギフト　贈り物　プレゼント　 https://t.co/9lJjz9XFJ5 @amazonより ＃札幌…
887,2022-03-09 23:04:25+00:00,CharlesFrischk1,"@amazon sucks I placed a order on March 2 and I pay for #amazonPrime 
And its not going to be delivered until March 18 . #whatthefuck"
888,2022-03-09 23:04:21+00:00,2m_co,RT @aozorablog_2016: 桃月なしこ 1stフォトスタイルブック PEACHY https://t.co/lSBm81uD48 @amazonより ＃桃月なしこ
889,2022-03-09 23:04:19+00:00,2m_co,RT @aozorablog_am: 【手提げ袋同封セット】資生堂パーラーショコラヴィオン12個入 2個セット https://t.co/nsml9A8c7H @amazonより ＃資生堂パーラー
890,2022-03-09 23:04:18+00:00,ASchenna,RT @ReviewsEmerald: Floral Coloring Book for Teens &amp; Adults: 50 Beautiful Flowers Coloring Book F... https://t.co/quBOBsqY0i via @amazon
891,2022-03-09 23:04:16+00:00,2m_co,RT @aozorablog_am: グルメ ギフト 人気ランキング おとりよせグルメ 贈り物 プレゼント 蕎麦特選セット 鴨せいろ えび天 二八蕎麦 そば 4人前 「 世田谷 蕎麦 石はら 」 ✕ 美食うまいもん市場 https://t.co/9rOJrqGHMQ @amaz…
892,2022-03-09 23:04:16+00:00,thebookwalker,"#BookTalk A Thousand Steps Into Night.  Unforgettable https://t.co/SGHCGPNico via @amazon 
#ConnectingBooks https://t.co/BVGPzaT5ig"
893,2022-03-09 23:04:14+00:00,2m_co,RT @aozorablog_am: ギフト ゼリー パティスリー銀座千疋屋 銀座まるごとみかんぜりぃ https://t.co/dHLAFWiTWa @amazonより ＃銀座千疋屋
894,2022-03-09 23:04:12+00:00,JrawlsMusic,"Listen to @TheFADER Interview LIVE NOW with @Sunflower_Bean  on @amazon's new live radio app AMP. Download here: https://t.co/TDsSvovaI0

Use code: FADERONAMP"
895,2022-03-09 23:04:11+00:00,2m_co,RT @aozorablog_2016: 鈴木優香「W-DAY on the floor」 BUBKAデジタル写真集 https://t.co/eK5QGFdowi @amazonより ＃鈴木優香
896,2022-03-09 23:04:09+00:00,2m_co,RT @aozorablog_am: 【 母の日 】うに 粒ウニ 塩ウニ 一夜漬 濃厚 ひとねむりうに 利尻島産 キタムラサキウニ 60g｜北海道 無添加 おにぎり 海鮮 プレゼント お取り寄せグルメ 瓶詰め ギフト ウニ おつまみ おかず ご飯のお供 贈り物 高級 冷凍 珍味…
897,2022-03-09 23:04:07+00:00,SPQ_ESQ,Good. Now @amazon needs to stop advertising on FoxNews. https://t.co/X1V06E5Tlm
898,2022-03-09 23:04:06+00:00,2m_co,RT @aozorablog_am: うなぎのたなか 国産うなぎ 老舗 ギフトランキング入り 関東風 うなぎ ギフト グルメギフト 国産鰻(うなぎ) カット蒲焼 3枚セット https://t.co/ZNGe23Eekf @amazonより ＃うなぎのたなか　＃国産鰻
899,2022-03-09 23:04:06+00:00,s9_sts9,RT @PamKeithFL: I think it would be awesome for @Amazon to allow people to buy donations of supplies on their accounts and for Bezos to arr…
900,2022-03-09 23:04:02+00:00,kuma_rin7,"朝のおすすめ情報です(^^)
この本は、お金のことや投資のことにあまり興味が無い大人が読んでも勉強になります。分かりやすく、イラストがたくさんあり読みやすいと思います。

10歳から知っておきたいお金の心得〜大切なのは、稼ぎ方・使い方・考え方 https://t.co/zHE7fRAld2 @amazonより"
901,2022-03-09 23:04:02+00:00,tjohara74,@Amazon Bravo! Stock doing great and 20-1 split beautiful! Keep managing as you do. Don’t be like those idiots @McDonalds @Apple @Boeing @CocaCola @pepsi &amp; big time loser @generalelectric Dump them &amp; buy AMZN!
902,2022-03-09 23:03:56+00:00,2m_co,RT @aozorablog_am: 海鮮 ギフト 贈答用 人気 ランキング プレゼント 海鮮 福袋 魚 まぐろ 大トロ ウニ イクラ 海鮮三色丼 厳選3点セット マグロ 本鮪 ちらし寿司 手巻き寿司 (通常商品) https://t.co/tGxyGHM44u @amazon…
903,2022-03-09 23:03:45+00:00,PamBaker1414,@thegingerme @amazon @Jake_Hanrahan You missed me pls follow back😘😘😘
